path,status,owner,reviewed_at,notes
extensions/nostr/src/types.test.ts,done,round9-subagents,2026-02-17,round9:chunk_004_extensions_mattermost
extensions/nostr/src/types.ts,done,round9-subagents,2026-02-17,round9:chunk_004_extensions_mattermost
extensions/nostr/test/setup.ts,done,round9-subagents,2026-02-17,round9:chunk_004_extensions_mattermost
extensions/open-prose/README.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/index.ts,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/openclaw.plugin.json,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/package.json,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/LICENSE,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/SKILL.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/alt-borges.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/alts/arabian-nights.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/alts/borges.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/alts/folk.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/alts/homer.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/alts/kafka.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/compiler.md,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/01-hello-world.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/02-research-and-summarize.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/03-code-review.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/04-write-and-refine.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/05-debug-issue.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/06-explain-codebase.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/07-refactor.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/08-blog-post.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/09-research-with-agents.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/10-code-review-agents.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/11-skills-and-imports.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/12-secure-agent-permissions.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/13-variables-and-context.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/14-composition-blocks.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/15-inline-sequences.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/16-parallel-reviews.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/17-parallel-research.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/18-mixed-parallel-sequential.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/19-advanced-parallel.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/20-fixed-loops.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/21-pipeline-operations.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/22-error-handling.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/23-retry-with-backoff.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/24-choice-blocks.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/25-conditionals.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/26-parameterized-blocks.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/27-string-interpolation.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/28-automated-pr-review.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/28-gas-town.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/29-captains-chair.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/30-captains-chair-simple.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/31-captains-chair-with-memory.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/33-pr-review-autofix.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/34-content-pipeline.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/35-feature-factory.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/36-bug-hunter.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/37-the-forge.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/38-skill-scan.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/39-architect-by-simulation.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/40-rlm-self-refine.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/41-rlm-divide-conquer.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/42-rlm-filter-recurse.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/43-rlm-pairwise.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/44-run-endpoint-ux-test.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/45-plugin-release.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/45-run-endpoint-ux-test-with-remediation.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/46-run-endpoint-ux-test-fast.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/46-workflow-crystallizer.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/47-language-self-improvement.prose,done,round7-subagents,2026-02-17,round7:chunk_018_extensions_open-prose_p01
extensions/open-prose/skills/prose/examples/48-habit-miner.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/49-prose-run-retrospective.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/README.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/roadmap/README.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/roadmap/iterative-refinement.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/roadmap/parallel-review.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/roadmap/simple-pipeline.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/examples/roadmap/syntax/open-prose-syntax.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/guidance/antipatterns.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/guidance/patterns.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/guidance/system-prompt.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/help.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/README.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/calibrator.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/cost-analyzer.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/error-forensics.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/inspector.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/profiler.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/program-improver.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/project-memory.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/user-memory.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/lib/vm-improver.prose,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/primitives/session.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/prose.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/state/filesystem.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/state/in-context.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/state/postgres.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/open-prose/skills/prose/state/sqlite.md,done,round7-subagents,2026-02-17,round7:chunk_019_extensions_open-prose_p02
extensions/phone-control/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/phone-control/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/qwen-portal-auth/README.md,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/qwen-portal-auth/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/qwen-portal-auth/oauth.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/qwen-portal-auth/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/signal/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/signal/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/signal/package.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/signal/src/channel.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/signal/src/runtime.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/slack/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/slack/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/slack/package.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/slack/src/channel.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/slack/src/runtime.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/talk-voice/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/talk-voice/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/telegram/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/telegram/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/telegram/package.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/telegram/src/channel.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/telegram/src/runtime.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/thread-ownership/index.test.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/thread-ownership/index.ts,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/thread-ownership/openclaw.plugin.json,done,round9-subagents,2026-02-17,round9:chunk_005_extensions_phone-control
extensions/tlon/README.md,done,round8-subagents,2026-02-17,round8:chunk_034_extensions_tlon_p01
extensions/tlon/index.ts,done,round8-subagents,2026-02-17,round8:chunk_034_extensions_tlon_p01
extensions/tlon/openclaw.plugin.json,done,round8-subagents,2026-02-17,round8:chunk_034_extensions_tlon_p01
extensions/tlon/package.json,done,round8-subagents,2026-02-17,round8:chunk_034_extensions_tlon_p01
